1.0 C n79 M1
945.4000000001464 CONN n152 n6 down
945.7000000001465 CONN n353 n275 up
946.3000000001466 CONN n18 n361 down
946.7000000001467 CONN n215 n284 up
946.7000000001467 CONN n85 n16 up
946.8000000001467 CONN n353 n301 down
947.0000000001468 CONN n275 n152 up
947.1000000001468 CONN n18 n361 up
947.800000000147 CONN n284 n208 up
948.3000000001471 CONN n1 n0 down
948.4000000001471 CONN n358 n14 up
948.6000000001471 CONN n301 n354 up
949.6000000001474 CONN n335 n215 up
949.7000000001474 CONN n195 n208 down
950.3000000001475 CONN n215 n195 down
951.1000000001477 CONN n101 n358 up
951.6000000001478 CONN n208 n378 up
953.4000000001482 CONN n195 n275 up
954.0000000001484 CONN n14 n215 up
954.6000000001485 CONN n98 n208 up
954.9000000001486 CONN n208 n334 down
956.2000000001489 CONN n195 n354 up
956.5000000001489 CONN n354 n152 down
956.600000000149 CONN n378 n284 down
957.4000000001491 CONN n378 n215 up
957.7000000001492 CONN n323 n358 up
957.9000000001492 CONN n98 n215 up
958.5000000001494 CONN n284 n98 up
960.1000000001497 CONN n6 n275 down
960.8000000001499 CONN n378 n81 up
962.0000000001502 CONN n208 n284 down
962.0000000001502 CONN n208 n81 up
962.7000000001503 CONN n354 n353 up
963.2000000001505 CONN n26 n20 up
963.6000000001505 CONN n262 n172 down
963.7000000001506 CONN n275 n301 down
963.7000000001506 CONN n157 n301 up
963.8000000001506 CONN n85 n16 down
964.6000000001508 CONN n282 n301 up
965.800000000151 CONN n334 n215 down
965.9000000001511 CONN n334 n152 up
966.5000000001512 CONN n98 n284 down
966.5000000001512 CONN n215 n81 up
966.9000000001513 CONN n152 n284 up
967.4000000001514 CONN n335 n215 down
967.7000000001515 CONN n282 n6 up
967.9000000001515 CONN n335 n152 up
968.0000000001515 CONN n358 n14 down
968.1000000001516 CONN n361 n18 down
968.4000000001516 CONN n215 n284 down
969.6000000001519 CONN n353 n301 up
969.7000000001519 CONN n215 n14 down
969.7000000001519 CONN n353 n152 down
969.800000000152 CONN n6 n282 down
970.9000000001522 CONN n14 n284 down
971.3000000001523 CONN n98 n208 down
971.5000000001523 CONN n85 n18 down
971.6000000001524 CONN n152 n195 down
972.5000000001526 CONN n18 n349 down
972.6000000001526 CONN n14 n323 up
972.8000000001526 CONN n301 n354 down
974.1000000001529 CONN n14 n334 down
974.200000000153 CONN n14 n98 up
974.500000000153 CONN n353 n6 up
974.8000000001531 CONN n275 n152 down
975.1000000001532 CONN n195 n284 up
977.1000000001536 CONN n101 n358 down
977.5000000001537 CONN n335 n14 down
979.4000000001541 CONN n301 n6 down
980.4000000001544 CONN n284 n275 up
981.0000000001545 CONN n335 n14 up
981.2000000001545 CONN n301 n353 down
981.4000000001546 CONN n6 n16 up
982.0000000001547 CONN n354 n284 up
982.1000000001548 CONN n301 n157 down
982.2000000001548 CONN n6 n354 down
982.5000000001548 CONN n152 n284 down
982.7000000001549 CONN n208 n378 down
985.3000000001555 CONN n335 n284 down
985.5000000001555 CONN n215 n98 down
987.0000000001559 CONN n16 n353 up
987.1000000001559 CONN n195 n6 up
988.0000000001561 CONN n358 n323 down
988.7000000001563 CONN n69 n65 down
989.3000000001564 CONN n313 n69 down
989.4000000001564 CONN n26 n20 down
989.5000000001564 CONN n275 n6 up
989.8000000001565 CONN n284 n334 down
990.1000000001566 CONN n354 n353 down
990.9000000001568 CONN n354 n334 up
993.2000000001573 CONN n29 n26 up
993.9000000001574 CONN n208 n81 down
994.5000000001576 CONN n323 n335 up
996.200000000158 CONN n323 n98 up
997.1000000001582 CONN n69 n313 up
998.0000000001584 CONN n320 n247 up
998.7000000001585 CONN n77 n319 up
1001.6000000001592 CONN n157 n301 up
1002.8000000001595 CONN n353 n301 up
1003.1000000001595 CONN n275 n353 down
1003.2000000001595 CONN n275 n6 down
1003.3000000001596 CONN n354 n334 down
1004.9000000001599 CONN n284 n275 down
1005.9000000001602 CONN n313 n69 down
1006.4000000001603 CONN n152 n14 up
1007.6000000001605 CONN n215 n208 down
1007.8000000001606 CONN n301 n157 down
1009.2000000001609 CONN n354 n195 down
1010.2000000001611 CONN n98 n323 down
1010.6000000001612 CONN n323 n335 down
1010.7000000001613 CONN n275 n195 down
1011.8000000001615 CONN n98 n215 up
1012.4000000001616 CONN n14 n81 up
1012.5000000001617 CONN n26 n29 down
1012.7000000001617 CONN n81 n215 down
1013.4000000001619 CONN n301 n195 up
1014.200000000162 CONN n319 n77 down
1014.200000000162 CONN n20 n29 up
1014.9000000001622 CONN n14 n334 up
1015.8000000001624 CONN n353 n16 down
1015.8000000001624 CONN n98 n152 up
1016.0000000001625 CONN n81 n378 down
1016.1000000001625 CONN n323 n81 up
1017.8000000001629 CONN n301 n6 up
1018.300000000163 CONN n101 n358 up
1018.500000000163 CONN n349 n85 down
1018.7000000001631 CONN n334 n98 up
1021.8000000001638 CONN n6 n301 down
1022.0000000001638 CONN n354 n275 down
1023.2000000001641 CONN n98 n81 down
1023.7000000001642 CONN n353 n284 up
1025.300000000163 CONN n101 n323 up
1025.5000000001628 CONN n378 n98 down
1027.1000000001613 CONN n275 n354 up
1027.2000000001613 CONN n195 n301 down
1027.500000000161 CONN n16 n195 up
1027.7000000001608 CONN n323 n14 down
1028.4000000001602 CONN n101 n81 up
1030.6000000001582 CONN n81 n14 down
1030.6000000001582 CONN n301 n353 down
1030.800000000158 CONN n301 n157 up
1031.6000000001573 CONN n14 n323 up
1031.6000000001573 CONN n215 n98 down
1032.5000000001564 CONN n65 n313 down
1032.8000000001562 CONN n334 n354 up
1032.8000000001562 CONN n14 n81 up
1035.100000000154 CONN n284 n354 down
1036.200000000153 CONN n101 n81 down
1036.200000000153 CONN n208 n215 up
1037.2000000001522 CONN n335 n323 up
1039.8000000001498 CONN n323 n101 down
1040.1000000001495 CONN n98 n334 down
1040.4000000001492 CONN n152 n335 down
1041.1000000001486 CONN n349 n16 up
1042.1000000001477 CONN n65 n313 up
1042.4000000001474 CONN n152 n81 up
1042.5000000001473 CONN n14 n98 down
1045.6000000001445 CONN n188 n150 up
1047.5000000001428 CONN n334 n152 down
1047.8000000001425 CONN n378 n215 down
1049.8000000001407 CONN n81 n98 up
1050.60000000014 CONN n0 n257 up
1050.9000000001397 CONN n320 n247 down
1051.1000000001395 CONN n323 n334 up
1051.1000000001395 CONN n104 n361 up
1051.1000000001395 CONN n121 n364 up
1051.2000000001394 CONN n81 n323 down
1051.9000000001388 CONN n354 n335 up
1052.0000000001387 CONN n289 n318 up
1052.5000000001382 CONN n16 n349 down
1054.4000000001365 CONN n14 n334 down
1055.1000000001359 CONN n14 n334 up
1056.100000000135 CONN n208 n215 down
1056.6000000001345 CONN n16 n353 up
1058.200000000133 CONN n335 n14 down
1058.4000000001329 CONN n361 n349 down
1061.1000000001304 CONN n257 n0 down
1061.3000000001302 CONN n16 n284 up
1062.3000000001293 CONN n334 n81 up
1062.5000000001291 CONN n275 n334 up
1062.600000000129 CONN n364 n121 down
1063.0000000001287 CONN n323 n354 up
1063.6000000001281 CONN n354 n14 up
1064.0000000001278 CONN n81 n275 up
1064.0000000001278 CONN n101 n358 down
1064.3000000001275 CONN n323 n81 up
1064.6000000001272 CONN n81 n354 up
1064.7000000001271 CONN n157 n16 up
1064.800000000127 CONN n257 n0 up
1065.7000000001262 CONN n65 n313 down
1066.000000000126 CONN n14 n354 down
1066.2000000001258 CONN n284 n6 up
1066.4000000001256 CONN n354 n323 down
1066.5000000001255 CONN n335 n354 down
1066.9000000001251 CONN n152 n275 up
1067.2000000001249 CONN n98 n275 up
1067.4000000001247 CONN n14 n275 up
1069.200000000123 CONN n301 n282 down
1069.8000000001225 CONN n323 n275 up
1069.9000000001224 CONN n150 n188 down
1070.400000000122 CONN n334 n335 down
1070.8000000001216 CONN n335 n323 down
1071.9000000001206 CONN n354 n334 down
1073.700000000119 CONN n157 n301 down
1073.700000000119 CONN n334 n152 up
1074.6000000001181 CONN n354 n275 down
1074.6000000001181 CONN n81 n152 down
1075.900000000117 CONN n323 n152 up
1077.1000000001159 CONN n84 n62 up
1078.5000000001146 CONN n284 n6 down
1078.7000000001144 CONN n98 n334 up
1079.100000000114 CONN n98 n323 up
1079.9000000001133 CONN n284 n6 up
1080.300000000113 CONN n334 n81 down
1080.300000000113 CONN n275 n81 down
1080.7000000001126 CONN n98 n14 up
1080.7000000001126 CONN n14 n152 down
1080.9000000001124 CONN n290 n85 up
1081.1000000001122 CONN n323 n81 down
1081.6000000001118 CONN n215 n334 up
1082.2000000001112 CONN n81 n98 down
1083.0000000001105 CONN n334 n215 down
1084.0000000001096 CONN n16 n157 down
1084.1000000001095 CONN n290 n361 up
1085.2000000001085 CONN n14 n81 down
1087.5000000001064 CONN n157 n301 up
1088.9000000001051 CONN n335 n14 up
1090.7000000001035 CONN n361 n290 down
1091.1000000001031 CONN n6 n16 down
1091.1000000001031 CONN n29 n20 down
1092.0000000001023 CONN n16 n354 up
1092.400000000102 CONN n157 n301 down
1093.1000000001013 CONN n301 n6 up
1094.6000000001 CONN n16 n195 down
1095.3000000000993 CONN n257 n0 down
1095.5000000000991 CONN n16 n353 down
1097.1000000000977 CONN n334 n335 up
1099.6000000000954 CONN n284 n16 down
1101.200000000094 CONN n275 n334 down
1101.4000000000938 CONN n335 n14 down
1101.4000000000938 CONN n335 n334 down
1101.5000000000937 CONN n349 n353 up
1101.6000000000936 CONN n14 n275 down
1102.4000000000929 CONN n334 n152 down
1102.5000000000928 CONN n14 n152 up
1102.6000000000927 CONN n6 n349 up
1104.0000000000914 CONN n284 n349 up
1104.3000000000911 CONN n195 n349 up
1104.6000000000909 CONN n284 n301 up
1105.1000000000904 CONN n98 n334 down
1105.50000000009 CONN n378 n215 up
1105.50000000009 CONN n334 n81 up
1106.8000000000889 CONN n353 n301 up
1107.5000000000882 CONN n14 n98 down
1108.4000000000874 CONN n14 n81 up
1108.7000000000871 CONN n62 n84 down
1109.7000000000862 CONN n323 n275 down
1111.8000000000843 CONN n354 n334 up
1112.3000000000839 CONN n6 n301 down
1112.9000000000833 CONN n354 n14 up
1114.300000000082 CONN n318 n289 down
1115.3000000000811 CONN n215 n378 down
1115.400000000081 CONN n275 n323 up
1117.0000000000796 CONN n354 n16 down
1118.700000000078 CONN n85 n290 down
1121.5000000000755 CONN n354 n323 up
1122.100000000075 CONN n150 n163 up
1122.7000000000744 CONN n283 n363 up
1123.100000000074 CONN n323 n334 down
1124.1000000000731 CONN n152 n14 down
1125.0000000000723 CONN n195 n284 down
1126.0000000000714 CONN n157 n301 up
1127.4000000000701 CONN n290 n85 up
1127.50000000007 CONN n354 n16 up
1128.1000000000695 CONN n290 n361 up
1128.600000000069 CONN n81 n16 up
1129.2000000000685 CONN n282 n301 up
1130.0000000000678 CONN n98 n354 up
1130.1000000000677 CONN n195 n6 down
1131.6000000000663 CONN n284 n195 up
1132.8000000000652 CONN n152 n98 down
1132.9000000000651 CONN n98 n323 down
1133.000000000065 CONN n331 n77 up
1133.000000000065 CONN n327 n70 up
1134.4000000000638 CONN n157 n282 down
1134.5000000000637 CONN n275 n98 down
1135.7000000000626 CONN n284 n6 down
1135.8000000000625 CONN n98 n16 up
1136.1000000000622 CONN n104 n290 up
1136.9000000000615 CONN n284 n157 up
1137.400000000061 CONN n104 n6 up
1138.0000000000605 CONN n353 n6 down
1139.1000000000595 CONN n79 n84 up
1139.600000000059 CONN n6 n349 down
1139.9000000000588 CONN n353 n301 down
1140.4000000000583 CONN n290 n6 up
1141.900000000057 CONN n317 n289 up
1143.7000000000553 CONN n98 n81 up
1144.2000000000548 CONN n301 n284 down
1144.8000000000543 CONN n301 n157 down
1145.5000000000537 CONN n157 n282 up
1145.6000000000536 CONN n323 n354 down
1145.8000000000534 CONN n334 n335 up
1147.6000000000518 CONN n67 n319 up
1147.7000000000517 CONN n104 n301 up
1147.8000000000516 CONN n290 n85 down
1148.9000000000506 CONN n290 n361 down
1149.8000000000497 CONN n354 n334 down
1150.700000000049 CONN n81 n334 down
1150.700000000049 CONN n353 n284 down
1150.8000000000488 CONN n349 n284 down
1152.5000000000473 CONN n323 n152 down
1152.700000000047 CONN n331 n77 down
1153.900000000046 CONN n208 n266 up
1154.1000000000458 CONN n378 n215 up
1154.3000000000457 CONN n163 n150 down
1154.8000000000452 CONN n104 n361 down
1155.7000000000444 CONN n317 n289 down
1156.000000000044 CONN n81 n14 down
1156.3000000000438 CONN n6 n353 up
1159.9000000000406 CONN n208 n266 down
1161.1000000000395 CONN n349 n6 up
1162.0000000000387 CONN n290 n301 up
1162.1000000000386 CONN n363 n283 down
1162.2000000000385 CONN n14 n334 down
1162.9000000000378 CONN n284 n157 down
1163.4000000000374 CONN n195 n157 up
1163.900000000037 CONN n358 n334 up
1165.900000000035 CONN n1 n358 up
1167.7000000000335 CONN n284 n195 down
1168.8000000000325 CONN n98 n354 down
1169.200000000032 CONN n152 n275 down
1169.9000000000315 CONN n81 n354 down
1170.0000000000314 CONN n215 n378 down
1170.2000000000312 CONN n16 n354 down
1170.6000000000308 CONN n282 n104 up
1170.7000000000307 CONN n85 n361 down
1171.1000000000304 CONN n349 n290 up
1173.2000000000285 CONN n104 n349 up
1173.600000000028 CONN n195 n284 up
1173.800000000028 CONN n104 n282 down
1174.1000000000276 CONN n354 n14 down
1174.6000000000272 CONN n98 n81 down
1175.5000000000264 CONN n334 n1 up
1175.6000000000263 CONN n282 n290 up
1176.4000000000256 CONN n195 n282 up
1176.4000000000256 CONN n104 n301 down
1177.000000000025 CONN n319 n67 down
1179.200000000023 CONN n290 n301 down
1179.300000000023 CONN n157 n284 up
1179.8000000000225 CONN n358 n335 up
1179.8000000000225 CONN n282 n290 down
1180.300000000022 CONN n349 n282 up
1180.400000000022 CONN n104 n353 up
1180.5000000000218 CONN n195 n290 up
1180.7000000000216 CONN n195 n104 up
1181.8000000000206 CONN n6 n195 up
1182.50000000002 CONN n353 n290 up
1182.60000000002 CONN n334 n335 down
1182.60000000002 CONN n354 n275 up
1182.8000000000197 CONN n195 n157 down
1183.2000000000194 CONN n84 n79 down
1183.3000000000193 CONN n98 n81 up
1184.3000000000184 CONN n284 n349 up
1185.1000000000176 CONN n14 n275 up
1186.1000000000167 CONN n284 n282 up
1186.2000000000166 CONN n323 n354 up
1186.2000000000166 CONN n301 n282 down
1186.4000000000165 CONN n85 n361 up
1186.4000000000165 CONN n282 n349 down
1187.3000000000156 CONN n195 n282 down
1187.4000000000156 CONN n334 n358 down
1190.7000000000126 CONN n284 n195 down
1191.9000000000115 CONN n212 n18 up
1192.0000000000114 CONN n149 n320 up
1192.6000000000108 CONN n1 n335 up
1192.9000000000106 CONN n334 n1 down
1194.0000000000095 CONN n349 n284 down
1194.0000000000095 CONN n282 n284 down
1194.0000000000095 CONN n284 n157 down
1194.2000000000094 CONN n85 n221 up
1194.9000000000087 CONN n361 n221 up
1197.1000000000067 CONN n361 n221 down
1199.4000000000046 CONN n354 n14 up
1203.7000000000007 CONN n14 n81 up
1205.8999999999987 CONN n14 n16 up
1206.599999999998 CONN n361 n85 down
1208.6999999999962 CONN n81 n14 down
1209.5999999999954 CONN n14 n354 down
1211.099999999994 CONN n98 n16 down
1212.099999999993 CONN n361 n221 up
1212.5999999999926 CONN n157 n282 down
1212.5999999999926 CONN n16 n323 up
1212.6999999999925 CONN n14 n275 down
1213.199999999992 CONN n85 n361 up
1213.6999999999916 CONN n327 n70 down
1216.0999999999894 CONN n354 n152 up
1216.8999999999887 CONN n318 n317 up
1217.8999999999878 CONN n98 n81 down
1220.2999999999856 CONN n358 n101 up
1221.6999999999844 CONN n282 n301 up
1222.3999999999837 CONN n282 n301 down
1224.7999999999815 CONN n195 n349 down
1225.8999999999805 CONN n16 n81 down
1225.9999999999804 CONN n275 n323 down
1227.9999999999786 CONN n195 n353 down
1228.3999999999783 CONN n349 n98 up
1229.2999999999774 CONN n195 n290 down
1229.899999999977 CONN n290 n98 up
1229.9999999999768 CONN n323 n152 up
1231.4999999999754 CONN n354 n275 down
1231.6999999999753 CONN n221 n195 up
1233.6999999999734 CONN n335 n358 down
1234.5999999999726 CONN n98 n353 up
1234.7999999999724 CONN n18 n212 down
1234.9999999999723 CONN n354 n323 down
1235.199999999972 CONN n323 n354 up
1235.7999999999715 CONN n361 n221 down
1236.399999999971 CONN n358 n335 up
1237.1999999999703 CONN n318 n317 down
1237.1999999999703 CONN n152 n323 down
1237.6999999999698 CONN n221 n85 down
1240.1999999999675 CONN n358 n101 down
1241.899999999966 CONN n290 n104 down
1242.4999999999654 CONN n349 n104 down
1243.6999999999643 CONN n16 n323 down
1244.2999999999638 CONN n67 n331 up
1244.6999999999634 CONN n320 n149 down
1246.8999999999614 CONN n6 n290 down
1247.299999999961 CONN n328 n320 up
1248.39999999996 CONN n6 n349 down
1251.3999999999573 CONN n275 n101 up
1252.899999999956 CONN n354 n152 down
1255.5999999999535 CONN n361 n221 up
1256.099999999953 CONN n16 n323 up
1256.199999999953 CONN n353 n290 down
1257.199999999952 CONN n353 n349 down
1259.7999999999497 CONN n1 n334 up
1260.0999999999494 CONN n335 n1 down
1260.1999999999493 CONN n331 n67 down
1260.8999999999487 CONN n353 n98 down
1263.3999999999464 CONN n353 n195 up
1263.6999999999462 CONN n195 n104 down
1264.0999999999458 CONN n98 n104 up
1265.2999999999447 CONN n208 n84 up
1268.0999999999422 CONN n1 n335 up
1269.1999999999412 CONN n1 n334 down
1269.9999999999404 CONN n282 n195 up
1269.9999999999404 CONN n104 n353 down
1270.5999999999399 CONN n98 n349 down
1270.7999999999397 CONN n221 n85 up
1271.2999999999392 CONN n6 n104 down
1271.2999999999392 CONN n68 n94 up
1271.8999999999387 CONN n282 n353 up
1272.7999999999379 CONN n81 n16 up
1272.8999999999378 CONN n98 n290 down
1273.0999999999376 CONN n195 n221 down
1273.0999999999376 CONN n290 n104 up
1274.5999999999362 CONN n81 n349 up
1276.8999999999342 CONN n358 n275 up
1277.6999999999334 CONN n290 n81 up
1279.7999999999315 CONN n320 n328 down
1280.0999999999312 CONN n84 n208 down
1280.1999999999312 CONN n358 n101 up
1280.4999999999309 CONN n275 n335 up
1281.6999999999298 CONN n195 n6 down
1281.6999999999298 CONN n104 n98 down
1284.0999999999276 CONN n295 n70 up
1285.1999999999266 CONN n16 n349 up
1285.1999999999266 CONN n221 n6 up
1285.1999999999266 CONN n275 n1 up
1285.3999999999264 CONN n358 n335 down
1286.899999999925 CONN n104 n81 up
1288.099999999924 CONN n221 n353 up
1288.1999999999239 CONN n361 n221 down
1288.3999999999237 CONN n354 n323 down
1289.2999999999229 CONN n349 n290 down
1289.2999999999229 CONN n6 n353 down
1289.3999999999228 CONN n14 n349 up
1289.3999999999228 CONN n14 n81 up
1289.3999999999228 CONN n349 n323 up
1291.1999999999211 CONN n6 n353 up
1291.4999999999209 CONN n301 n224 up
1292.49999999992 CONN n85 n6 up
1292.5999999999199 CONN n98 n6 up
1293.0999999999194 CONN n101 n1 up
1293.6999999999189 CONN n85 n361 down
1293.7999999999188 CONN n104 n14 up
1294.0999999999185 CONN n349 n104 up
1294.7999999999179 CONN n85 n353 up
1294.9999999999177 CONN n16 n104 up
1297.2999999999156 CONN n323 n81 up
1298.3999999999146 CONN n195 n221 up
1298.4999999999145 CONN n323 n104 up
1298.6999999999143 CONN n14 n290 up
1300.099999999913 CONN n85 n6 down
1300.2999999999129 CONN n221 n98 up
1301.5999999999117 CONN n85 n195 up
1303.0999999999103 CONN n70 n295 down
1303.8999999999096 CONN n85 n221 down
1305.699999999908 CONN n290 n349 up
1306.799999999907 CONN n275 n101 down
1307.899999999906 CONN n358 n335 up
1308.0999999999058 CONN n290 n16 up
1309.0999999999049 CONN n275 n1 down
1309.5999999999044 CONN n1 n335 down
1310.4999999999036 CONN n257 n334 up
1311.3999999999028 CONN n16 n323 down
1312.0999999999021 CONN n1 n358 down
1312.199999999902 CONN n358 n101 down
1312.4999999999018 CONN n101 n1 down
1312.7999999999015 CONN n353 n282 down
1312.9999999999013 CONN n195 n282 down
1313.4999999999009 CONN n6 n195 up
1314.1999999999002 CONN n354 n104 up
1314.2999999999001 CONN n275 n335 down
1314.3999999999 CONN n104 n290 down
1315.0999999998994 CONN n323 n14 down
1315.6999999998989 CONN n81 n16 down
1315.6999999998989 CONN n349 n323 down
1316.1999999998984 CONN n98 n353 up
1316.4999999998981 CONN n152 n7 up
1318.5999999998962 CONN n16 n104 down
1319.2999999998956 CONN n104 n81 down
1319.999999999895 CONN n104 n323 down
1320.2999999998947 CONN n282 n85 up
1320.4999999998945 CONN n6 n353 down
1320.4999999998945 CONN n98 n195 up
1320.6999999998943 CONN n334 n257 down
1322.6999999998925 CONN n81 n349 down
1324.1999999998911 CONN n14 n104 down
1324.1999999998911 CONN n266 n354 up
1324.5999999998908 CONN n349 n104 down
1325.49999999989 CONN n6 n195 down
1327.7999999998879 CONN n290 n16 down
1328.0999999998876 CONN n98 n85 up
1329.2999999998865 CONN n290 n323 up
1329.899999999886 CONN n290 n349 down
1330.1999999998857 CONN n16 n14 down
1330.5999999998853 CONN n98 n6 down
1331.1999999998848 CONN n266 n101 up
1331.3999999998846 CONN n101 n1 up
1331.5999999998844 CONN n14 n323 up
1331.7999999998842 CONN n195 n361 up
1332.2999999998838 CONN n266 n104 up
1332.7999999998833 CONN n353 n221 down
1333.6999999998825 CONN n349 n16 down
1333.7999999998824 CONN n354 n101 up
1334.5999999998817 CONN n68 n94 down
1335.1999999998811 CONN n353 n195 down
1336.8999999998796 CONN n81 n14 down
1337.6999999998789 CONN n188 n163 up
1338.0999999998785 CONN n353 n221 up
1338.3999999998782 CONN n361 n98 up
1338.599999999878 CONN n85 n195 down
1339.8999999998769 CONN n353 n195 up
1339.9999999998768 CONN n221 n6 down
1340.3999999998764 CONN n152 n7 down
1340.6999999998761 CONN n282 n98 up
1342.0999999998749 CONN n356 n78 up
1342.2999999998747 CONN n266 n101 down
1342.2999999998747 CONN n282 n353 up
1342.3999999998746 CONN n221 n195 down
1343.099999999874 CONN n323 n349 up
1344.099999999873 CONN n85 n98 down
1344.199999999873 CONN n14 n290 down
1344.5999999998726 CONN n221 n98 down
1344.6999999998725 CONN n101 n1 down
1345.299999999872 CONN n361 n353 up
1347.7999999998697 CONN n301 n224 down
1349.8999999998678 CONN n85 n353 down
1350.0999999998676 CONN n353 n221 down
1351.3999999998664 CONN n354 n101 down
1352.999999999865 CONN n349 n290 up
1353.1999999998648 CONN n14 n290 up
1353.1999999998648 CONN n85 n98 up
1354.099999999864 CONN n1 n16 up
1355.7999999998624 CONN n81 n323 down
1356.199999999862 CONN n221 n85 up
1357.4999999998608 CONN n16 n335 up
1358.0999999998603 CONN n358 n275 down
1362.899999999856 CONN n282 n85 down
1363.0999999998558 CONN n354 n266 down
1363.1999999998557 CONN n353 n282 down
1363.5999999998553 CONN n98 n353 down
1364.0999999998548 CONN n98 n361 down
1365.5999999998535 CONN n353 n75 up
1365.9999999998531 CONN n163 n188 down
1366.5999999998526 CONN n195 n98 down
1368.299999999851 CONN n75 n361 up
1368.7999999998506 CONN n1 n14 up
1370.7999999998488 CONN n358 n16 up
1370.8999999998487 CONN n1 n349 up
1371.0999999998485 CONN n79 n247 up
1372.4999999998472 CONN n79 n149 up
1372.699999999847 CONN n282 n353 up
1373.4999999998463 CONN n84 n152 up
1373.5999999998462 CONN n1 n323 up
1373.699999999846 CONN n16 n1 down
1373.699999999846 CONN n335 n358 down
1374.3999999998455 CONN n149 n79 down
1374.3999999998455 CONN n85 n98 down
1376.6999999998434 CONN n266 n354 up
1377.099999999843 CONN n247 n79 down
1377.9999999998422 CONN n81 n290 down
1379.6999999998407 CONN n353 n98 up
1380.6999999998397 CONN n282 n195 up
1381.499999999839 CONN n247 n79 up
1381.9999999998386 CONN n152 n84 down
1382.499999999838 CONN n195 n98 up
1384.1999999998366 CONN n224 n282 up
1384.5999999998362 CONN n152 n84 up
1384.699999999836 CONN n16 n335 down
1385.6999999998352 CONN n224 n98 up
1386.7999999998342 CONN n212 n38 up
1387.2999999998337 CONN n195 n75 up
1387.5999999998335 CONN n149 n79 up
1388.099999999833 CONN n75 n353 down
1388.3999999998327 CONN n101 n354 up
1388.6999999998325 CONN n224 n353 up
1389.9999999998313 CONN n361 n98 up
1390.9999999998304 CONN n81 n14 up
1392.9999999998286 CONN n88 n94 up
1392.9999999998286 CONN n247 n149 up
1393.0999999998285 CONN n85 n221 down
1394.3999999998273 CONN n354 n104 down
1394.699999999827 CONN n323 n81 up
1395.0999999998267 CONN n195 n224 up
1395.5999999998262 CONN n290 n14 down
1397.0999999998248 CONN n78 n356 down
1398.5999999998235 CONN n224 n282 down
1398.999999999823 CONN n290 n323 down
1399.5999999998226 CONN n335 n16 up
1399.7999999998224 CONN n257 n335 up
1400.199999999822 CONN n16 n257 up
1400.9999999998213 CONN n1 n349 down
1401.7999999998206 CONN n75 n195 down
1403.7999999998187 CONN n195 n282 down
1403.9999999998186 CONN n98 n224 down
1404.2999999998183 CONN n327 n342 up
1405.4999999998172 CONN n14 n349 down
1407.2999999998156 CONN n16 n358 down
1407.3999999998155 CONN n224 n195 down
1407.3999999998155 CONN n323 n290 up
1408.5999999998144 CONN n81 n290 up
1408.7999999998142 CONN n224 n353 down
1409.1999999998138 CONN n104 n266 down
1409.1999999998138 CONN n266 n101 up
1409.1999999998138 CONN n38 n212 down
1409.2999999998137 CONN n349 n323 down
1411.7999999998115 CONN n290 n81 down
1411.7999999998115 CONN n290 n14 up
1411.8999999998114 CONN n282 n361 up
1414.7999999998087 CONN n266 n354 down
1415.1999999998084 CONN n195 n75 up
1415.3999999998082 CONN n1 n323 down
1415.7999999998078 CONN n98 n195 down
1415.9999999998076 CONN n75 n353 up
1416.0999999998076 CONN n101 n358 up
1416.699999999807 CONN n7 n349 up
1416.799999999807 CONN n323 n290 down
1417.5999999998062 CONN n266 n358 up
1417.899999999806 CONN n1 n14 down
1420.8999999998032 CONN n290 n1 up
1422.299999999802 CONN n1 n335 up
1423.6999999998006 CONN n349 n290 down
1425.499999999799 CONN n290 n14 down
1426.2999999997983 CONN n358 n354 up
1426.7999999997978 CONN n353 n98 down
1427.9999999997967 CONN n335 n16 down
1428.1999999997965 CONN n266 n290 up
1428.4999999997963 CONN n327 n342 down
1428.899999999796 CONN n79 n149 down
1429.899999999795 CONN n81 n14 down
1429.999999999795 CONN n358 n354 down
1430.7999999997942 CONN n88 n94 down
1430.899999999794 CONN n195 n361 down
1431.2999999997937 CONN n266 n101 down
1431.999999999793 CONN n85 n224 up
1432.4999999997926 CONN n257 n1 up
1433.199999999792 CONN n152 n84 down
1433.4999999997917 CONN n224 n85 down
1434.199999999791 CONN n149 n247 down
1434.199999999791 CONN n282 n353 down
1434.6999999997906 CONN n79 n149 up
1436.9999999997885 CONN n353 n361 down
1437.0999999997885 CONN n349 n104 up
1437.0999999997885 CONN n266 n358 down
1438.4999999997872 CONN n1 n290 down
1439.5999999997862 CONN n290 n14 up
1439.699999999786 CONN n361 n195 up
1440.2999999997855 CONN n305 n294 up
1440.799999999785 CONN n149 n79 down
1442.8999999997832 CONN n16 n257 down
1443.6999999997824 CONN n349 n7 down
1445.199999999781 CONN n101 n354 down
1445.8999999997804 CONN n294 n305 down
1446.9999999997794 CONN n98 n75 up
1449.0999999997775 CONN n98 n282 down
1449.4999999997772 CONN n282 n361 down
1449.599999999777 CONN n290 n7 up
1449.8999999997768 CONN n75 n353 down
1451.4999999997754 CONN n157 n224 up
1451.799999999775 CONN n290 n266 down
1451.899999999775 CONN n358 n101 down
1452.4999999997744 CONN n195 n353 down
1453.3999999997736 CONN n266 n335 up
1455.3999999997718 CONN n358 n335 up
1455.8999999997714 CONN n323 n81 down
1456.8999999997704 CONN n358 n16 up
