1.0 C n79 M1
26603.899999893354 CONN n165 n582 down
26604.19999989335 CONN n920 n582 down
26604.29999989335 CONN n857 n498 down
26604.499999893345 CONN n897 n633 up
26604.79999989334 CONN n416 n60 down
26605.399999893332 CONN n223 n193 down
26605.49999989333 CONN n893 n897 up
26605.799999893326 CONN n98 n372 down
26606.799999893312 CONN n485 n920 up
26606.799999893312 CONN n206 n747 up
26606.89999989331 CONN n925 n788 up
26607.199999893306 CONN n416 n897 down
26607.399999893303 CONN n405 n688 down
26607.399999893303 CONN n485 n165 up
26607.399999893303 CONN n206 n266 up
26607.6999998933 CONN n165 n179 down
26608.099999893293 CONN n429 n667 down
26608.29999989329 CONN n156 n416 up
26608.499999893287 CONN n230 n846 down
26608.499999893287 CONN n402 n920 down
26609.09999989328 CONN n428 n359 down
26609.299999893276 CONN n165 n402 down
26609.299999893276 CONN n614 n443 down
26609.499999893273 CONN n561 n405 down
26609.499999893273 CONN n893 n667 down
26609.69999989327 CONN n179 n920 down
26609.79999989327 CONN n485 n60 down
26609.899999893267 CONN n266 n134 up
26610.099999893264 CONN n201 n329 up
26610.29999989326 CONN n201 n151 up
26610.39999989326 CONN n688 n456 up
26610.599999893257 CONN n368 n408 down
26610.699999893255 CONN n16 n544 down
26610.99999989325 CONN n507 n846 up
26611.199999893248 CONN n863 n11 up
26611.399999893245 CONN n633 n390 down
26611.79999989324 CONN n544 n688 up
26612.099999893235 CONN n519 n554 down
26612.199999893233 CONN n371 n453 down
26612.599999893228 CONN n798 n646 down
26612.99999989322 CONN n874 n182 down
26613.09999989322 CONN n318 n781 down
26613.09999989322 CONN n114 n734 up
26613.499999893214 CONN n633 n60 up
26613.69999989321 CONN n911 n388 up
26613.999999893207 CONN n646 n798 up
26614.299999893203 CONN n806 n28 up
26614.899999893194 CONN n429 n390 up
26614.999999893193 CONN n582 n416 down
26615.09999989319 CONN n881 n656 down
26615.19999989319 CONN n282 n857 down
26615.19999989319 CONN n785 n510 up
26615.499999893185 CONN n920 n750 down
26616.099999893177 CONN n156 n227 down
26616.199999893175 CONN n633 n582 up
26616.699999893168 CONN n101 n821 down
26616.799999893166 CONN n134 n156 down
26617.099999893162 CONN n812 n146 down
26617.099999893162 CONN n898 n779 down
26617.19999989316 CONN n750 n165 down
26617.599999893155 CONN n402 n747 up
26617.699999893153 CONN n12 n582 up
26617.799999893152 CONN n456 n561 up
26617.99999989315 CONN n206 n747 down
26618.999999893134 CONN n265 n642 down
26619.39999989313 CONN n179 n633 up
26620.499999893113 CONN n544 n561 up
26620.499999893113 CONN n874 n301 up
26620.69999989311 CONN n12 n667 down
26620.799999893108 CONN n788 n925 down
26620.999999893105 CONN n60 n582 up
26621.199999893102 CONN n227 n750 up
26621.199999893102 CONN n481 n367 up
26621.499999893098 CONN n920 n159 down
26622.199999893088 CONN n667 n60 down
26622.299999893086 CONN n485 n812 down
26622.79999989308 CONN n663 n515 up
26623.099999893075 CONN n688 n561 down
26623.599999893067 CONN n519 n713 down
26623.799999893065 CONN n614 n18 down
26623.899999893063 CONN n146 n156 up
26623.99999989306 CONN n126 n402 up
26624.09999989306 CONN n667 n416 up
26624.299999893057 CONN n165 n159 down
26624.399999893056 CONN n224 n836 up
26624.499999893054 CONN n596 n677 down
26624.499999893054 CONN n370 n843 down
26625.299999893043 CONN n179 n416 down
26625.299999893043 CONN n283 n160 up
26625.39999989304 CONN n127 n746 down
26625.39999989304 CONN n178 n101 down
26625.699999893037 CONN n812 n429 down
26625.999999893033 CONN n747 n159 up
26625.999999893033 CONN n460 n440 up
26626.09999989303 CONN n226 n846 down
26626.19999989303 CONN n779 n494 down
26626.299999893028 CONN n607 n432 down
26626.499999893025 CONN n750 n126 up
26626.79999989302 CONN n183 n790 down
26626.79999989302 CONN n456 n688 down
26626.89999989302 CONN n624 n134 down
26627.299999893014 CONN n545 n318 down
26627.299999893014 CONN n667 n920 up
26627.49999989301 CONN n485 n156 up
26627.59999989301 CONN n16 n688 up
26627.799999893006 CONN n660 n731 up
26627.899999893005 CONN n301 n182 down
26627.899999893005 CONN n12 n390 up
26627.999999893003 CONN n417 n415 up
26628.099999893002 CONN n873 n510 up
26628.399999892998 CONN n897 n146 down
26628.499999892996 CONN n716 n261 down
26630.099999892973 CONN n667 n165 up
26630.099999892973 CONN n876 n504 up
26630.29999989297 CONN n11 n863 down
26630.699999892964 CONN n646 n642 up
26630.699999892964 CONN n897 n485 down
26631.09999989296 CONN n402 n624 down
26631.69999989295 CONN n429 n633 down
26631.69999989295 CONN n12 n179 up
26632.199999892942 CONN n688 n544 down
26632.199999892942 CONN n266 n930 up
26632.29999989294 CONN n927 n146 up
26633.09999989293 CONN n159 n126 up
26633.399999892925 CONN n806 n636 down
26633.69999989292 CONN n455 n164 up
26633.999999892916 CONN n750 n156 down
26634.099999892915 CONN n402 n156 down
26634.49999989291 CONN n146 n582 down
26634.899999892903 CONN n485 n927 up
26634.899999892903 CONN n371 n42 down
26635.89999989289 CONN n624 n927 up
26635.999999892887 CONN n582 n485 down
26636.799999892875 CONN n18 n432 up
26637.399999892867 CONN n798 n265 up
26637.699999892862 CONN n624 n227 down
26637.89999989286 CONN n667 n812 down
26637.999999892858 CONN n545 n857 up
26638.299999892854 CONN n213 n428 up
26638.49999989285 CONN n443 n432 up
26638.59999989285 CONN n497 n254 up
26638.999999892843 CONN n390 n812 up
26639.099999892842 CONN n624 n159 down
26639.099999892842 CONN n927 n402 down
26639.19999989284 CONN n616 n465 down
26640.299999892824 CONN n624 n146 up
26640.299999892824 CONN n430 n592 down
26640.49999989282 CONN n836 n224 down
26640.799999892817 CONN n747 n750 up
26641.19999989281 CONN n843 n405 up
26641.499999892807 CONN n893 n633 down
26642.0999998928 CONN n624 n485 up
26642.299999892795 CONN n159 n156 down
26642.499999892792 CONN n423 n540 up
26642.799999892788 CONN n846 n507 down
26643.39999989278 CONN n146 n179 down
26643.699999892775 CONN n667 n156 up
26643.799999892773 CONN n431 n468 up
26644.09999989277 CONN n846 n277 down
26644.299999892766 CONN n571 n689 up
26644.399999892765 CONN n540 n150 down
26644.899999892757 CONN n897 n667 down
26644.899999892757 CONN n179 n485 down
26645.099999892755 CONN n821 n193 up
26645.39999989275 CONN n843 n797 down
26645.599999892747 CONN n424 n429 up
26645.799999892744 CONN n412 n798 up
26646.09999989274 CONN n667 n582 down
26646.09999989274 CONN n432 n336 down
26647.099999892725 CONN n412 n265 down
26647.299999892723 CONN n230 n98 up
26647.39999989272 CONN n417 n415 down
26647.699999892717 CONN n893 n582 up
26647.799999892715 CONN n206 n134 up
26648.09999989271 CONN n897 n390 up
26648.399999892707 CONN n624 n416 up
26648.7999998927 CONN n582 n390 up
26649.099999892696 CONN n797 n370 down
26649.199999892695 CONN n16 n688 down
26649.199999892695 CONN n911 n388 down
26649.699999892688 CONN n618 n146 up
26649.799999892686 CONN n683 n495 up
26650.699999892673 CONN n545 n857 down
26651.199999892666 CONN n151 n329 down
26651.49999989266 CONN n642 n798 up
26651.59999989266 CONN n227 n266 down
26651.999999892654 CONN n422 n322 down
26652.29999989265 CONN n587 n761 down
26652.39999989265 CONN n60 n390 up
26652.799999892643 CONN n63 n526 up
26653.199999892637 CONN n494 n268 up
26653.899999892627 CONN n561 n456 down
26653.899999892627 CONN n667 n624 up
26654.099999892624 CONN n927 n667 up
26654.599999892616 CONN n927 n159 down
26654.699999892615 CONN n485 n618 up
26655.299999892606 CONN n898 n475 up
26655.5999998926 CONN n291 n29 down
26655.7999998926 CONN n624 n750 down
26656.199999892593 CONN n734 n70 up
26656.39999989259 CONN n618 n920 down
26656.49999989259 CONN n667 n179 down
26656.799999892584 CONN n371 n616 down
26656.799999892584 CONN n504 n592 up
26657.09999989258 CONN n178 n821 down
26657.499999892574 CONN n303 n163 down
26657.599999892573 CONN n747 n266 down
26657.69999989257 CONN n750 n618 down
26658.49999989256 CONN n898 n268 up
26658.899999892554 CONN n329 n201 down
26658.899999892554 CONN n226 n277 down
26659.19999989255 CONN n538 n66 down
26660.099999892536 CONN n798 n265 down
26660.099999892536 CONN n144 n74 up
26660.59999989253 CONN n618 n165 down
26660.59999989253 CONN n330 n161 up
26661.399999892517 CONN n311 n796 up
26661.499999892516 CONN n456 n544 down
26661.699999892513 CONN n893 n429 down
26662.199999892506 CONN n592 n876 up
26662.799999892497 CONN n12 n633 down
26662.899999892496 CONN n12 n893 down
26662.899999892496 CONN n920 n633 up
26662.999999892494 CONN n178 n193 up
26663.099999892493 CONN n475 n494 up
26663.099999892493 CONN n161 n27 down
26663.099999892493 CONN n390 n179 up
26663.39999989249 CONN n126 n266 down
26663.499999892487 CONN n429 n390 down
26664.59999989247 CONN n633 n165 up
26664.799999892468 CONN n927 n747 up
26666.499999892443 CONN n806 n28 down
26666.999999892436 CONN n244 n58 down
26667.29999989243 CONN n430 n504 up
26667.39999989243 CONN n481 n367 down
26667.49999989243 CONN n60 n633 down
26667.799999892424 CONN n759 n794 up
26667.899999892423 CONN n283 n160 down
26668.09999989242 CONN n227 n927 up
26668.09999989242 CONN n759 n794 down
26668.69999989241 CONN n605 n603 up
26668.89999989241 CONN n266 n750 up
26668.999999892407 CONN n930 n134 up
26669.799999892395 CONN n812 n633 down
26670.19999989239 CONN n504 n592 down
26670.599999892383 CONN n510 n426 up
26671.199999892375 CONN n614 n465 up
26671.699999892367 CONN n587 n225 down
26671.799999892366 CONN n582 n633 down
26672.499999892356 CONN n334 n201 up
26672.599999892354 CONN n876 n430 up
26672.79999989235 CONN n281 n361 up
26672.99999989235 CONN n70 n114 up
26673.899999892335 CONN n540 n196 up
26674.099999892333 CONN n134 n126 down
26674.89999989232 CONN n134 n747 down
26674.99999989232 CONN n667 n618 up
26674.99999989232 CONN n330 n329 down
26675.099999892318 CONN n416 n633 up
26675.59999989231 CONN n876 n592 down
26675.899999892306 CONN n741 n866 down
26675.999999892305 CONN n485 n618 down
26675.999999892305 CONN n495 n683 down
26676.2999998923 CONN n156 n618 down
26676.499999892298 CONN n424 n12 up
26676.499999892298 CONN n429 n582 up
26676.89999989229 CONN n927 n126 up
26677.09999989229 CONN n633 n897 down
26677.199999892287 CONN n561 n544 down
26677.499999892283 CONN n468 n431 down
26677.79999989228 CONN n183 n128 up
26677.999999892276 CONN n821 n193 down
26678.599999892267 CONN n156 n633 up
26679.09999989226 CONN n146 n618 down
26679.79999989225 CONN n451 n361 up
26679.999999892247 CONN n624 n747 up
26679.999999892247 CONN n747 n146 up
26680.39999989224 CONN n277 n507 down
26680.899999892234 CONN n504 n430 down
26681.19999989223 CONN n372 n120 down
26681.79999989222 CONN n747 n485 up
26682.299999892213 CONN n322 n422 up
26682.999999892203 CONN n571 n689 down
26683.0999998922 CONN n126 n159 down
26683.399999892197 CONN n540 n423 down
26683.699999892193 CONN n159 n266 up
26683.79999989219 CONN n226 n507 down
26683.79999989219 CONN n582 n424 up
26683.99999989219 CONN n227 n134 down
26683.99999989219 CONN n12 n846 up
26684.199999892186 CONN n779 n134 up
26684.49999989218 CONN n266 n779 up
26684.59999989218 CONN n750 n206 up
26684.59999989218 CONN n898 n268 down
26684.899999892175 CONN n206 n159 up
26684.999999892174 CONN n208 n483 up
26685.399999892168 CONN n747 n667 up
26685.99999989216 CONN n582 n893 down
26686.199999892156 CONN n587 n317 down
26686.299999892155 CONN n430 n876 down
26686.899999892146 CONN n614 n371 up
26686.999999892145 CONN n159 n747 down
26687.099999892143 CONN n843 n405 down
26687.29999989214 CONN n667 n633 down
26687.499999892138 CONN n481 n797 up
26687.699999892135 CONN n618 n667 down
26687.699999892135 CONN n750 n747 down
26688.59999989212 CONN n443 n432 down
26688.59999989212 CONN n689 n917 up
26688.69999989212 CONN n890 n205 up
26688.69999989212 CONN n432 n18 down
26688.999999892116 CONN n402 n266 up
26689.099999892114 CONN n74 n452 up
26689.29999989211 CONN n854 n605 up
26689.29999989211 CONN n146 n126 up
26689.39999989211 CONN n402 n126 down
26689.49999989211 CONN n408 n821 up
26689.699999892106 CONN n402 n206 up
26689.899999892103 CONN n423 n196 up
26690.399999892095 CONN n428 n213 down
26690.399999892095 CONN n165 n927 down
26691.099999892085 CONN n227 n146 up
26691.199999892084 CONN n569 n213 up
26691.39999989208 CONN n402 n747 down
26691.899999892074 CONN n126 n485 up
26692.89999989206 CONN n854 n603 up
26692.89999989206 CONN n244 n58 up
26693.199999892055 CONN n646 n265 down
26694.19999989204 CONN n747 n156 up
26694.29999989204 CONN n624 n633 up
26694.699999892033 CONN n936 n81 up
26694.699999892033 CONN n485 n227 up
26694.99999989203 CONN n70 n734 down
26695.199999892026 CONN n60 n582 down
26695.49999989202 CONN n126 n667 up
26695.899999892015 CONN n422 n322 down
26696.499999892007 CONN n390 n893 down
26696.599999892005 CONN n854 n605 down
26696.999999892 CONN n416 n747 up
26697.099999891998 CONN n940 n779 up
26697.099999891998 CONN n940 n930 up
26697.099999891998 CONN n940 n266 up
26697.099999891998 CONN n940 n134 up
26697.099999891998 CONN n940 n206 up
26697.299999891995 CONN n873 n426 up
26697.299999891995 CONN n426 n785 up
26697.999999891985 CONN n927 n920 down
26698.39999989198 CONN n540 n196 down
26698.699999891975 CONN n767 n765 up
26698.99999989197 CONN n146 n165 down
26699.899999891957 CONN n225 n761 down
26700.099999891954 CONN n812 n424 up
26700.29999989195 CONN n507 n98 up
26700.799999891944 CONN n179 n633 down
26701.09999989194 CONN n494 n475 down
26701.19999989194 CONN n159 n930 up
26701.299999891937 CONN n844 n359 down
26701.69999989193 CONN n159 n227 down
26701.79999989193 CONN n165 n485 down
26701.79999989193 CONN n854 n603 down
26701.999999891927 CONN n424 n897 up
26702.199999891924 CONN n750 n227 down
26702.599999891918 CONN n230 n98 down
26703.09999989191 CONN n452 n144 up
26703.599999891903 CONN n663 n108 up
26704.39999989189 CONN n159 n779 up
26704.49999989189 CONN n159 n940 up
26704.59999989189 CONN n716 n792 up
26704.59999989189 CONN n193 n178 down
26704.59999989189 CONN n920 n146 down
26704.799999891886 CONN n265 n412 up
26705.19999989188 CONN n734 n114 down
26705.399999891877 CONN n796 n311 down
26706.799999891857 CONN n846 n582 up
26706.899999891855 CONN n14 n689 up
26707.29999989185 CONN n489 n423 up
26707.699999891844 CONN n178 n821 up
26707.799999891842 CONN n27 n744 up
26707.99999989184 CONN n485 n920 down
26708.099999891838 CONN n475 n898 down
26708.499999891832 CONN n120 n473 up
26708.59999989183 CONN n667 n227 up
26708.69999989183 CONN n846 n424 up
26708.799999891828 CONN n663 n515 down
26708.799999891828 CONN n544 n843 up
26708.899999891826 CONN n424 n179 up
26709.19999989182 CONN n494 n898 down
26709.799999891813 CONN n390 n424 up
26709.799999891813 CONN n747 n920 up
26711.099999891794 CONN n128 n183 down
26711.39999989179 CONN n402 n779 up
26711.599999891787 CONN n281 n361 down
26711.799999891784 CONN n275 n351 up
26712.399999891775 CONN n930 n402 up
26713.199999891764 CONN n481 n370 up
26713.49999989176 CONN n660 n731 down
26713.599999891758 CONN n796 n311 up
26713.699999891756 CONN n196 n489 up
26713.799999891755 CONN n126 n750 down
26713.999999891752 CONN n165 n667 down
26714.399999891746 CONN n390 n633 up
26715.199999891734 CONN n402 n227 down
26715.199999891734 CONN n933 n239 up
26715.899999891724 CONN n475 n268 down
26715.899999891724 CONN n165 n390 up
26716.19999989172 CONN n156 n146 down
26716.19999989172 CONN n402 n940 up
26716.99999989171 CONN n146 n624 down
26717.099999891707 CONN n618 n624 down
26717.099999891707 CONN n453 n770 up
26717.399999891702 CONN n849 n265 up
26717.399999891702 CONN n494 n268 down
26717.699999891698 CONN n156 n927 down
26717.899999891695 CONN n765 n767 down
26717.899999891695 CONN n633 n747 up
26718.099999891692 CONN n227 n747 down
26718.29999989169 CONN n747 n165 up
26718.399999891688 CONN n582 n390 down
26719.499999891672 CONN n156 n485 down
26719.999999891665 CONN n485 n624 down
26720.29999989166 CONN n481 n797 down
26721.79999989164 CONN n114 n70 down
26721.999999891636 CONN n526 n63 down
26722.099999891634 CONN n429 n226 up
26722.899999891622 CONN n920 n390 up
26722.99999989162 CONN n205 n844 up
26724.199999891604 CONN n12 n812 down
26724.299999891602 CONN n747 n126 down
26725.19999989159 CONN n697 n936 up
26725.299999891588 CONN n843 n544 down
26725.599999891583 CONN n927 n624 down
26725.999999891577 CONN n429 n12 down
26726.39999989157 CONN n108 n515 up
26726.49999989157 CONN n327 n911 up
26727.19999989156 CONN n301 n874 down
26727.89999989155 CONN n582 n179 down
26728.099999891547 CONN n159 n206 down
26728.49999989154 CONN n465 n614 down
26728.59999989154 CONN n165 n416 down
26729.29999989153 CONN n424 n429 down
26729.29999989153 CONN n930 n750 up
26729.399999891528 CONN n812 n582 down
26729.499999891526 CONN n60 n165 up
26729.799999891522 CONN n456 n843 up
26729.799999891522 CONN n280 n794 up
26730.099999891518 CONN n582 n897 down
26730.59999989151 CONN n390 n156 up
26731.099999891503 CONN n667 n920 down
26731.2999998915 CONN n747 n146 down
26732.59999989148 CONN n301 n874 up
26732.59999989148 CONN n424 n60 up
26732.69999989148 CONN n485 n747 down
26732.79999989148 CONN n390 n812 down
26733.099999891474 CONN n750 n779 up
26733.199999891473 CONN n663 n641 up
26733.499999891468 CONN n689 n917 down
26733.599999891467 CONN n230 n688 up
26733.699999891465 CONN n940 n206 down
26734.09999989146 CONN n12 n390 down
26734.199999891458 CONN n266 n792 up
26734.199999891458 CONN n405 n481 up
26735.099999891445 CONN n390 n424 down
26735.299999891442 CONN n390 n624 up
26735.599999891438 CONN n206 n227 up
26735.99999989143 CONN n371 n465 down
26736.09999989143 CONN n265 n849 down
26736.999999891417 CONN n460 n440 down
26737.099999891416 CONN n716 n792 down
26737.099999891416 CONN n893 n897 down
26737.099999891416 CONN n747 n927 down
26737.199999891414 CONN n433 n877 up
26737.39999989141 CONN n677 n908 up
26737.49999989141 CONN n750 n792 up
26737.59999989141 CONN n390 n846 up
26737.899999891404 CONN n12 n897 down
26738.0999998914 CONN n351 n275 down
26738.499999891395 CONN n108 n663 down
26738.599999891394 CONN n390 n747 up
26738.89999989139 CONN n846 n624 up
26738.999999891388 CONN n504 n282 up
26739.099999891387 CONN n846 n582 down
26739.099999891387 CONN n890 n844 up
26739.199999891385 CONN n504 n498 up
26739.299999891384 CONN n18 n817 up
26739.59999989138 CONN n206 n402 down
26739.999999891374 CONN n876 n498 up
26739.999999891374 CONN n833 n360 up
26740.099999891372 CONN n416 n624 down
26740.19999989137 CONN n876 n282 up
26740.699999891363 CONN n451 n433 down
26740.699999891363 CONN n265 n412 down
26741.299999891355 CONN n443 n817 up
26741.49999989135 CONN n225 n317 down
26741.899999891346 CONN n408 n178 up
26742.19999989134 CONN n569 n213 down
26742.19999989134 CONN n432 n465 up
26742.19999989134 CONN n371 n614 down
26742.39999989134 CONN n165 n846 up
26742.499999891337 CONN n897 n390 down
26743.09999989133 CONN n744 n152 down
26743.399999891324 CONN n866 n59 up
26743.69999989132 CONN n667 n624 down
26743.899999891317 CONN n605 n603 down
26744.499999891308 CONN n98 n507 down
26745.299999891296 CONN n667 n156 down
26745.299999891296 CONN n179 n12 down
26745.79999989129 CONN n146 n206 up
26745.899999891288 CONN n481 n370 down
26746.199999891283 CONN n697 n81 up
26746.199999891283 CONN n642 n412 down
26746.199999891283 CONN n485 n206 up
26746.699999891276 CONN n507 n688 up
26746.899999891273 CONN n416 n146 down
26747.19999989127 CONN n792 n206 up
26747.299999891267 CONN n625 n1 up
26747.399999891266 CONN n126 n206 up
26747.69999989126 CONN n483 n208 down
26747.69999989126 CONN n485 n416 down
26748.099999891256 CONN n390 n179 down
26748.699999891247 CONN n667 n747 down
26748.999999891243 CONN n796 n311 down
26749.699999891232 CONN n747 n846 up
26749.79999989123 CONN n424 n812 down
26750.199999891225 CONN n920 n846 up
26750.399999891222 CONN n920 n416 down
26750.59999989122 CONN n936 n372 up
26750.899999891215 CONN n60 n920 up
26751.599999891205 CONN n134 n750 up
26751.699999891203 CONN n775 n856 up
26751.9999998912 CONN n230 n688 down
26752.199999891196 CONN n940 n750 up
26752.69999989119 CONN n261 n651 up
26752.69999989119 CONN n206 n134 down
26752.799999891187 CONN n667 n633 up
26752.899999891186 CONN n60 n846 up
26752.999999891184 CONN n747 n416 down
26753.099999891183 CONN n498 n876 down
26753.19999989118 CONN n697 n372 up
26753.39999989118 CONN n266 n792 down
26753.499999891177 CONN n282 n876 down
26753.499999891177 CONN n504 n498 down
26753.599999891176 CONN n266 n159 down
26753.699999891174 CONN n230 n507 up
26753.89999989117 CONN n504 n282 down
26753.99999989117 CONN n459 n903 up
26754.199999891167 CONN n846 n156 up
26754.499999891163 CONN n322 n854 up
26754.499999891163 CONN n81 n372 up
26754.79999989116 CONN n14 n689 down
26755.099999891154 CONN n747 n60 up
26755.39999989115 CONN n12 n60 up
26756.499999891133 CONN n779 n159 down
26756.599999891132 CONN n646 n412 down
26757.899999891113 CONN n927 n206 up
26758.09999989111 CONN n582 n12 down
26758.09999989111 CONN n582 n429 down
26758.09999989111 CONN n582 n424 down
26758.399999891106 CONN n515 n641 up
26758.499999891104 CONN n507 n688 down
26758.599999891103 CONN n461 n924 up
26758.6999998911 CONN n227 n416 up
26758.999999891097 CONN n405 n371 up
26759.199999891094 CONN n156 n416 down
26759.199999891094 CONN n613 n313 up
26759.699999891087 CONN n60 n156 up
26759.799999891085 CONN n452 n144 down
26760.79999989107 CONN n266 n206 down
26760.999999891068 CONN n165 n424 up
26761.999999891053 CONN n607 n592 up
26761.999999891053 CONN n624 n60 up
26762.19999989105 CONN n779 n485 up
26762.79999989104 CONN n747 n424 up
26763.099999891037 CONN n624 n424 up
26763.199999891036 CONN n779 n146 up
26763.399999891033 CONN n402 n779 down
26763.49999989103 CONN n792 n750 down
26763.69999989103 CONN n515 n108 down
26764.39999989102 CONN n165 n179 up
26764.799999891013 CONN n688 n98 up
26764.799999891013 CONN n633 n846 up
26765.399999891004 CONN n336 n607 down
26765.399999891004 CONN n930 n159 down
26765.799999890998 CONN n820 n745 up
26765.999999890995 CONN n433 n451 up
26766.39999989099 CONN n455 n164 down
26766.599999890987 CONN n473 n120 down
26767.399999890975 CONN n792 n618 up
26767.599999890972 CONN n792 n206 down
26767.69999989097 CONN n927 n416 down
26767.899999890968 CONN n330 n161 down
26768.29999989096 CONN n722 n784 up
26769.19999989095 CONN n179 n747 up
26769.599999890943 CONN n930 n206 down
26769.69999989094 CONN n390 n60 down
26769.999999890937 CONN n877 n451 up
26770.199999890934 CONN n126 n416 up
26770.299999890933 CONN n489 n423 down
26770.699999890927 CONN n206 n750 down
26770.799999890925 CONN n897 n424 down
26770.999999890922 CONN n416 n390 up
26771.599999890914 CONN n908 n677 down
26771.699999890912 CONN n775 n856 down
26771.999999890908 CONN n545 n876 up
26772.099999890906 CONN n126 n667 down
26772.099999890906 CONN n927 n667 down
26772.099999890906 CONN n146 n667 down
26772.099999890906 CONN n416 n667 down
26772.099999890906 CONN n633 n667 down
26772.099999890906 CONN n485 n667 down
26772.099999890906 CONN n667 n227 down
26773.099999890892 CONN n866 n59 down
26773.19999989089 CONN n768 n781 up
26773.499999890886 CONN n897 n747 up
26773.599999890885 CONN n927 n792 up
26773.599999890885 CONN n917 n14 down
26773.699999890883 CONN n663 n641 down
26773.79999989088 CONN n58 n472 up
26773.99999989088 CONN n74 n144 down
26774.299999890874 CONN n459 n903 down
26774.799999890867 CONN n798 n412 down
26774.999999890864 CONN n545 n504 up
26774.999999890864 CONN n402 n930 down
26774.999999890864 CONN n877 n361 up
26775.29999989086 CONN n940 n779 down
26776.499999890842 CONN n854 n322 down
26776.499999890842 CONN n367 n797 up
26776.899999890837 CONN n679 n109 up
26777.39999989083 CONN n359 n890 up
26777.899999890822 CONN n266 n402 down
26777.99999989082 CONN n159 n134 down
26778.199999890818 CONN n603 n605 up
26778.299999890816 CONN n920 n424 up
26778.899999890808 CONN n768 n781 down
26778.999999890806 CONN n424 n156 up
26779.2999998908 CONN n750 n779 down
26779.699999890796 CONN n607 n592 down
26779.699999890796 CONN n485 n930 up
26779.799999890794 CONN n876 n781 up
26779.799999890794 CONN n227 n779 up
26779.799999890794 CONN n633 n747 down
26780.09999989079 CONN n844 n359 up
26780.69999989078 CONN n715 n540 up
26781.49999989077 CONN n489 n196 down
26781.59999989077 CONN n402 n475 up
26781.699999890767 CONN n390 n747 down
26781.899999890764 CONN n146 n930 up
26781.899999890764 CONN n179 n424 down
26782.599999890754 CONN n402 n134 down
26782.999999890748 CONN n911 n327 down
26783.199999890745 CONN n781 n504 up
26783.59999989074 CONN n165 n897 up
26783.999999890733 CONN n472 n244 up
26784.699999890723 CONN n59 n741 up
26785.299999890714 CONN n747 n812 up
26785.399999890713 CONN n266 n779 down
26785.59999989071 CONN n812 n60 down
26786.099999890703 CONN n761 n317 down
26786.499999890697 CONN n230 n507 down
26786.699999890694 CONN n605 n625 up
26786.99999989069 CONN n430 n607 up
26787.69999989068 CONN n571 n336 up
26789.09999989066 CONN n361 n182 up
26789.399999890655 CONN n367 n863 up
26790.199999890643 CONN n820 n745 down
26790.39999989064 CONN n876 n545 down
26790.599999890637 CONN n485 n134 up
26790.99999989063 CONN n351 n812 up
26791.09999989063 CONN n27 n744 down
26791.19999989063 CONN n390 n165 down
26791.19999989063 CONN n182 n451 up
26791.79999989062 CONN n663 n515 up
26792.199999890614 CONN n205 n232 up
26792.299999890613 CONN n927 n779 up
26792.599999890608 CONN n716 n402 up
26792.599999890608 CONN n232 n844 up
26792.699999890607 CONN n475 n716 up
26792.899999890604 CONN n289 n854 up
26792.999999890602 CONN n633 n165 down
26793.0999998906 CONN n485 n126 down
26793.79999989059 CONN n232 n890 up
26794.099999890586 CONN n768 n876 up
26794.399999890582 CONN n134 n146 up
26794.59999989058 CONN n624 n390 down
26794.699999890578 CONN n893 n812 down
26794.699999890578 CONN n12 n846 down
26794.699999890578 CONN n361 n433 up
26794.799999890576 CONN n812 n747 down
26795.29999989057 CONN n146 n126 down
26795.29999989057 CONN n504 n545 down
26795.399999890567 CONN n126 n390 up
26795.499999890566 CONN n716 n668 up
26795.699999890563 CONN n940 n402 down
26795.79999989056 CONN n1 n625 down
26796.199999890556 CONN n641 n515 down
26797.19999989054 CONN n390 n846 down
26797.499999890537 CONN n940 n159 down
26797.599999890535 CONN n876 n781 down
26798.299999890525 CONN n182 n877 up
26798.299999890525 CONN n633 n624 down
26798.499999890522 CONN n633 n126 up
26799.199999890512 CONN n768 n504 up
26799.599999890506 CONN n890 n205 down
26799.899999890502 CONN n504 n781 down
26799.899999890502 CONN n98 n688 down
26800.0999998905 CONN n351 n897 up
26800.399999890495 CONN n603 n605 down
26800.69999989049 CONN n475 n268 up
26800.899999890487 CONN n399 n736 up
26800.999999890486 CONN n433 n182 up
26801.099999890484 CONN n1 n605 up
26801.199999890483 CONN n715 n540 down
26801.39999989048 CONN n227 n390 up
26802.09999989047 CONN n624 n179 up
26802.399999890466 CONN n797 n863 up
26802.499999890464 CONN n371 n481 up
26802.999999890457 CONN n433 n361 down
26803.49999989045 CONN n897 n60 down
26803.49999989045 CONN n716 n668 down
26803.899999890444 CONN n430 n607 down
26803.899999890444 CONN n561 n592 up
26804.299999890438 CONN n156 n390 down
26804.299999890438 CONN n456 n843 down
26804.299999890438 CONN n897 n165 down
26805.099999890426 CONN n616 n365 up
26805.399999890422 CONN n351 n179 up
26806.09999989041 CONN n920 n390 down
26806.399999890407 CONN n877 n361 down
26807.799999890387 CONN n232 n890 down
26808.19999989038 CONN n485 n927 down
26808.39999989038 CONN n227 n485 down
26809.499999890362 CONN n182 n361 down
26809.69999989036 CONN n227 n633 up
26809.899999890356 CONN n747 n12 up
26810.199999890352 CONN n334 n151 down
26810.199999890352 CONN n42 n614 up
26810.39999989035 CONN n625 n605 down
